id,status,sampled_path,normals_path,raw_path,notes
Fichte_65_64,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_64.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_64.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_64.txt,"centroid:[4.004921913146973, -2.9820454120635986, 6.790121078491211],orig_points:101132,cleaned:101132"
Fichte_65_56,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_56.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_56.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_56.txt,"centroid:[3.1503777503967285, 14.5056791305542, 6.561534404754639],orig_points:145714,cleaned:145714"
Fichte_65_66,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_66.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_66.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_66.txt,"centroid:[4.0057053565979, -22.8995418548584, 6.331666469573975],orig_points:80892,cleaned:80892"
Fichte_65_67,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_67.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_67.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_67.txt,"centroid:[-2.169553518295288, -7.660129070281982, 6.10355806350708],orig_points:101717,cleaned:101717"
Fichte_65_69,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_69.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_69.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_69.txt,"centroid:[0.3795385956764221, -19.78994369506836, 6.8874945640563965],orig_points:83692,cleaned:83692"
Fichte_65_71,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_71.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_71.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_71.txt,"centroid:[8.277861595153809, -11.767711639404297, 8.169366836547852],orig_points:68640,cleaned:68640"
Fichte_65_70,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_70.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_70.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_70.txt,"centroid:[5.559519290924072, -16.90039825439453, 9.315884590148926],orig_points:82016,cleaned:82016"
Fichte_65_59,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_59.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_59.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_59.txt,"centroid:[-0.9450840353965759, 5.548198223114014, 3.1931140422821045],orig_points:256755,cleaned:256755"
Fichte_65_75,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_75.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_75.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_75.txt,"centroid:[12.893464088439941, -1.5102441310882568, 4.495441913604736],orig_points:64835,cleaned:64835"
Fichte_65_73,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_73.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_73.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_73.txt,"centroid:[25.770763397216797, 8.413405418395996, 5.703155517578125],orig_points:95475,cleaned:95475"
Fichte_65_68,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_68.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_68.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_68.txt,"centroid:[-0.15877750515937805, -12.53385066986084, 4.6734843254089355],orig_points:137707,cleaned:137707"
Fichte_65_78,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_78.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_78.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_78.txt,"centroid:[21.142929077148438, -15.679072380065918, 6.907325267791748],orig_points:66382,cleaned:66382"
Fichte_65_80,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_80.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_80.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_80.txt,"centroid:[10.300806045532227, -8.619168281555176, 6.1153950691223145],orig_points:70825,cleaned:70825"
Fichte_65_8,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_8.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_8.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_8.txt,"centroid:[-9.489826202392578, -26.53619956970215, 7.122584342956543],orig_points:62504,cleaned:62504"
Fichte_65_82,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_82.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_82.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_82.txt,"centroid:[26.803306579589844, -9.920134544372559, 5.651113033294678],orig_points:60417,cleaned:60417"
Fichte_65_65,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_65.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_65.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_65.txt,"centroid:[-1.2220351696014404, -3.7591922283172607, 4.2614641189575195],orig_points:258604,cleaned:258604"
Fichte_65_83,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_83.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_83.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_83.txt,"centroid:[23.605499267578125, -11.4038667678833, 6.333335876464844],orig_points:79818,cleaned:79818"
Fichte_65_84,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_84.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_84.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_84.txt,"centroid:[22.28689193725586, -5.527775287628174, 6.040545463562012],orig_points:63051,cleaned:63051"
Fichte_65_85,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_85.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_85.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_85.txt,"centroid:[19.884645462036133, -19.77637481689453, 7.934760093688965],orig_points:86502,cleaned:86502"
Fichte_65_89,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_89.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_89.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_89.txt,"centroid:[11.01008129119873, 3.576662302017212, 3.8275868892669678],orig_points:103810,cleaned:103810"
Fichte_65_86,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_86.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_86.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_86.txt,"centroid:[13.570605278015137, -17.642810821533203, 5.007693290710449],orig_points:123608,cleaned:123608"
Fichte_65_88,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_88.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_88.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_88.txt,"centroid:[17.81986427307129, 1.4324190616607666, 6.732221603393555],orig_points:102875,cleaned:102875"
Fichte_65_9,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_9.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_9.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_9.txt,"centroid:[-10.58777141571045, -22.99030876159668, 5.964766025543213],orig_points:78156,cleaned:78156"
Fichte_65_81,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_81.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_81.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_81.txt,"centroid:[14.060684204101562, -6.505937099456787, 3.740886926651001],orig_points:192006,cleaned:192006"
Fichte_65_77,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_65_77.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_65_77.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\65_77.txt,"centroid:[25.65289306640625, 4.375452995300293, 2.9266180992126465],orig_points:247453,cleaned:247453"
Fichte_Jerome_Fi2_AEW34,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi2_AEW34.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi2_AEW34.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi2_AEW34.xyz,"centroid:[2.8095860481262207, -1.7146944999694824, 4.275767803192139],orig_points:196483,cleaned:196483"
Fichte_Jerome_Fi32_AEW34,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi32_AEW34.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi32_AEW34.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi32_AEW34.xyz,"centroid:[-4.041226863861084, -4.674283027648926, 5.953736782073975],orig_points:176210,cleaned:176210"
Fichte_Jerome_Fi41_AEW34,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi41_AEW34.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi41_AEW34.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi41_AEW34.xyz,"centroid:[-0.7241066098213196, 3.0956475734710693, 7.7424397468566895],orig_points:216231,cleaned:216231"
Fichte_Jerome_Fi31_AEW29,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi31_AEW29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi31_AEW29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi31_AEW29.xyz,"centroid:[0.5121324062347412, 2.2704482078552246, 8.283141136169434],orig_points:334989,cleaned:334989"
Fichte_Jerome_Fi5_AEW29,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi5_AEW29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi5_AEW29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi5_AEW29.xyz,"centroid:[2.4830291271209717, -2.3500256538391113, 8.501806259155273],orig_points:360239,cleaned:360239"
Kiefer_13,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Kiefer_13.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Kiefer_13.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Kiefer\13.txt,"centroid:[12.15505599975586, -2.0419042110443115, 8.604826927185059],orig_points:146832,cleaned:146832"
Fichte_Jerome_Fi5_AEW47,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi5_AEW47.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi5_AEW47.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi5_AEW47.xyz,"centroid:[-5.032430648803711, -0.46705344319343567, 6.944070339202881],orig_points:340996,cleaned:340996"
Kiefer_1,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Kiefer_1.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Kiefer_1.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Kiefer\1.txt,"centroid:[1.8848463296890259, -3.2983078956604004, 8.889190673828125],orig_points:285201,cleaned:285201"
Fichte_Jerome_Fi42_AEW46,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi42_AEW46.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi42_AEW46.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi42_AEW46.xyz,"centroid:[-2.094919204711914, -3.875485897064209, 6.366237163543701],orig_points:500644,cleaned:500644"
Fichte_Jerome_Fi89_AEW47,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi89_AEW47.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi89_AEW47.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi89_AEW47.xyz,"centroid:[-2.2433958053588867, 4.0715436935424805, 10.708120346069336],orig_points:353241,cleaned:353241"
Fichte_Jerome_Fi42_AEW29,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Fichte_Jerome_Fi42_AEW29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Fichte_Jerome_Fi42_AEW29.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Fichte\Jerome_Fi42_AEW29.xyz,"centroid:[-3.2191054821014404, -0.5283876061439514, 6.970089912414551],orig_points:553684,cleaned:553684"
Kiefer_65_57,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Kiefer_65_57.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Kiefer_65_57.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Kiefer\65_57.txt,"centroid:[1.3427331447601318, 10.31543254852295, 4.861077785491943],orig_points:74994,cleaned:74994"
Kiefer_25,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Kiefer_25.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Kiefer_25.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Kiefer\25.txt,"centroid:[-6.27488374710083, -6.293313026428223, 7.575974941253662],orig_points:129370,cleaned:129370"
Kiefer_65_7,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Kiefer_65_7.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Kiefer_65_7.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Kiefer\65_7.txt,"centroid:[-17.01193618774414, -7.832569122314453, 5.765353679656982],orig_points:68563,cleaned:68563"
Kiefer_17,processed,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\sampled\Kiefer_17.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\src\preprocessing\data\processed\normals\Kiefer_17.npy,D:\2025-01-30\Bureau\master\S2\TRAITEMENT DES DONNEES MULTIMEDIA\Projet-Image Processing Tree Species Classification\Dataset\dataverse_files\Kiefer\17.txt,"centroid:[11.646610260009766, -5.21390438079834, 8.873113632202148],orig_points:217928,cleaned:217928"
